species_id,pokemon_id,name_ko,name_en,generation,is_legendary,is_mythical,types_en,types_ko,height_m,weight_kg,hp,attack,defense,special_attack,special_defense,speed,total,image_file,image_url
330,330,플라이곤,flygon,generation-iii,0,0,ground|dragon,땅|드래곤,2.0,82.0,80,100,80,80,80,100,520,data\images\0330_flygon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/330.png
331,331,선인왕,cacnea,generation-iii,0,0,grass,풀,0.4,51.3,50,85,40,85,40,35,335,data\images\0331_cacnea.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/331.png
332,332,밤선인,cacturne,generation-iii,0,0,grass|dark,풀|악,1.3,77.4,70,115,60,115,60,55,475,data\images\0332_cacturne.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/332.png
333,333,파비코,swablu,generation-iii,0,0,normal|flying,노말|비행,0.4,1.2,45,40,60,40,75,50,310,data\images\0333_swablu.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/333.png
334,334,파비코리,altaria,generation-iii,0,0,dragon|flying,드래곤|비행,1.1,20.6,75,70,90,70,105,80,490,data\images\0334_altaria.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/334.png
335,335,쟝고,zangoose,generation-iii,0,0,normal,노말,1.3,40.3,73,115,60,60,60,90,458,data\images\0335_zangoose.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/335.png
336,336,세비퍼,seviper,generation-iii,0,0,poison,독,2.7,52.5,73,100,60,100,60,65,458,data\images\0336_seviper.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/336.png
337,337,루나톤,lunatone,generation-iii,0,0,rock|psychic,바위|에스퍼,1.0,168.0,90,55,65,95,85,70,460,data\images\0337_lunatone.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/337.png
338,338,솔록,solrock,generation-iii,0,0,rock|psychic,바위|에스퍼,1.2,154.0,90,95,85,55,65,70,460,data\images\0338_solrock.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/338.png
339,339,미꾸리,barboach,generation-iii,0,0,water|ground,물|땅,0.4,1.9,50,48,43,46,41,60,288,data\images\0339_barboach.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/339.png
340,340,메깅,whiscash,generation-iii,0,0,water|ground,물|땅,0.9,23.6,110,78,73,76,71,60,468,data\images\0340_whiscash.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/340.png
341,341,가재군,corphish,generation-iii,0,0,water,물,0.6,11.5,43,80,65,50,35,35,308,data\images\0341_corphish.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/341.png
342,342,가재장군,crawdaunt,generation-iii,0,0,water|dark,물|악,1.1,32.8,63,120,85,90,55,55,468,data\images\0342_crawdaunt.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/342.png
343,343,오뚝군,baltoy,generation-iii,0,0,ground|psychic,땅|에스퍼,0.5,21.5,40,40,55,40,70,55,300,data\images\0343_baltoy.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/343.png
344,344,점토도리,claydol,generation-iii,0,0,ground|psychic,땅|에스퍼,1.5,108.0,60,70,105,70,120,75,500,data\images\0344_claydol.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/344.png
345,345,릴링,lileep,generation-iii,0,0,rock|grass,바위|풀,1.0,23.8,66,41,77,61,87,23,355,data\images\0345_lileep.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/345.png
346,346,릴리요,cradily,generation-iii,0,0,rock|grass,바위|풀,1.5,60.4,86,81,97,81,107,43,495,data\images\0346_cradily.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/346.png
347,347,아노딥스,anorith,generation-iii,0,0,rock|bug,바위|벌레,0.7,12.5,45,95,50,40,50,75,355,data\images\0347_anorith.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/347.png
348,348,아말도,armaldo,generation-iii,0,0,rock|bug,바위|벌레,1.5,68.2,75,125,100,70,80,45,495,data\images\0348_armaldo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/348.png
349,349,빈티나,feebas,generation-iii,0,0,water,물,0.6,7.4,20,15,20,10,55,80,200,data\images\0349_feebas.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/349.png
350,350,밀로틱,milotic,generation-iii,0,0,water,물,6.2,162.0,95,60,79,100,125,81,540,data\images\0350_milotic.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/350.png
351,351,캐스퐁,castform,generation-iii,0,0,normal,노말,0.3,0.8,70,70,70,70,70,70,420,data\images\0351_castform.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/351.png
352,352,켈리몬,kecleon,generation-iii,0,0,normal,노말,1.0,22.0,60,90,70,60,120,40,440,data\images\0352_kecleon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/352.png
353,353,어둠대신,shuppet,generation-iii,0,0,ghost,고스트,0.6,2.3,44,75,35,63,33,45,295,data\images\0353_shuppet.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/353.png
354,354,다크펫,banette,generation-iii,0,0,ghost,고스트,1.1,12.5,64,115,65,83,63,65,455,data\images\0354_banette.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/354.png
355,355,해골몽,duskull,generation-iii,0,0,ghost,고스트,0.8,15.0,20,40,90,30,90,25,295,data\images\0355_duskull.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/355.png
356,356,미라몽,dusclops,generation-iii,0,0,ghost,고스트,1.6,30.6,40,70,130,60,130,25,455,data\images\0356_dusclops.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/356.png
357,357,트로피우스,tropius,generation-iii,0,0,grass|flying,풀|비행,2.0,100.0,99,68,83,72,87,51,460,data\images\0357_tropius.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png
358,358,치렁,chimecho,generation-iii,0,0,psychic,에스퍼,0.6,1.0,75,50,80,95,90,65,455,data\images\0358_chimecho.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png
359,359,앱솔,absol,generation-iii,0,0,dark,악,1.2,47.0,65,130,60,75,60,75,465,data\images\0359_absol.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png
360,360,마자,wynaut,generation-iii,0,0,psychic,에스퍼,0.6,14.0,95,23,48,23,48,23,260,data\images\0360_wynaut.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png
361,361,눈꼬마,snorunt,generation-iii,0,0,ice,얼음,0.7,16.8,50,50,50,50,50,50,300,data\images\0361_snorunt.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png
362,362,얼음귀신,glalie,generation-iii,0,0,ice,얼음,1.5,256.5,80,80,80,80,80,80,480,data\images\0362_glalie.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png
363,363,대굴레오,spheal,generation-iii,0,0,ice|water,얼음|물,0.8,39.5,70,40,50,55,50,25,290,data\images\0363_spheal.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/363.png
364,364,씨레오,sealeo,generation-iii,0,0,ice|water,얼음|물,1.1,87.6,90,60,70,75,70,45,410,data\images\0364_sealeo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/364.png
365,365,씨카이저,walrein,generation-iii,0,0,ice|water,얼음|물,1.4,150.6,110,80,90,95,90,65,530,data\images\0365_walrein.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/365.png
366,366,진주몽,clamperl,generation-iii,0,0,water,물,0.4,52.5,35,64,85,74,55,32,345,data\images\0366_clamperl.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/366.png
367,367,헌테일,huntail,generation-iii,0,0,water,물,1.7,27.0,55,104,105,94,75,52,485,data\images\0367_huntail.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/367.png
368,368,분홍장이,gorebyss,generation-iii,0,0,water,물,1.8,22.6,55,84,105,114,75,52,485,data\images\0368_gorebyss.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/368.png
369,369,시라칸,relicanth,generation-iii,0,0,water|rock,물|바위,1.0,23.4,100,90,130,45,65,55,485,data\images\0369_relicanth.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/369.png
370,370,사랑동이,luvdisc,generation-iii,0,0,water,물,0.6,8.7,43,30,55,40,65,97,330,data\images\0370_luvdisc.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/370.png
371,371,아공이,bagon,generation-iii,0,0,dragon,드래곤,0.6,42.1,45,75,60,40,30,50,300,data\images\0371_bagon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/371.png
372,372,쉘곤,shelgon,generation-iii,0,0,dragon,드래곤,1.1,110.5,65,95,100,60,50,50,420,data\images\0372_shelgon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/372.png
373,373,보만다,salamence,generation-iii,0,0,dragon|flying,드래곤|비행,1.5,102.6,95,135,80,110,80,100,600,data\images\0373_salamence.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/373.png
374,374,메탕,beldum,generation-iii,0,0,steel|psychic,강철|에스퍼,0.6,95.2,40,55,80,35,60,30,300,data\images\0374_beldum.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/374.png
375,375,메탕구,metang,generation-iii,0,0,steel|psychic,강철|에스퍼,1.2,202.5,60,75,100,55,80,50,420,data\images\0375_metang.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/375.png
376,376,메타그로스,metagross,generation-iii,0,0,steel|psychic,강철|에스퍼,1.6,550.0,80,135,130,95,90,70,600,data\images\0376_metagross.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/376.png
377,377,레지락,regirock,generation-iii,1,0,rock,바위,1.7,230.0,80,100,200,50,100,50,580,data\images\0377_regirock.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/377.png
378,378,레지아이스,regice,generation-iii,1,0,ice,얼음,1.8,175.0,80,50,100,100,200,50,580,data\images\0378_regice.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/378.png
379,379,레지스틸,registeel,generation-iii,1,0,steel,강철,1.9,205.0,80,75,150,75,150,50,580,data\images\0379_registeel.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/379.png
380,380,라티아스,latias,generation-iii,1,0,dragon|psychic,드래곤|에스퍼,1.4,40.0,80,80,90,110,130,110,600,data\images\0380_latias.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/380.png
381,381,라티오스,latios,generation-iii,1,0,dragon|psychic,드래곤|에스퍼,2.0,60.0,80,90,80,130,110,110,600,data\images\0381_latios.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/381.png
382,382,가이오가,kyogre,generation-iii,1,0,water,물,4.5,352.0,100,100,90,150,140,90,670,data\images\0382_kyogre.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/382.png
383,383,그란돈,groudon,generation-iii,1,0,ground,땅,3.5,950.0,100,150,140,100,90,90,670,data\images\0383_groudon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png
384,384,레쿠쟈,rayquaza,generation-iii,1,0,dragon|flying,드래곤|비행,7.0,206.5,105,150,90,150,90,95,680,data\images\0384_rayquaza.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png
385,385,지라치,jirachi,generation-iii,0,1,steel|psychic,강철|에스퍼,0.3,1.1,100,100,100,100,100,100,600,data\images\0385_jirachi.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png
386,386,테오키스,deoxys,generation-iii,0,1,psychic,에스퍼,1.7,60.8,50,150,50,150,50,150,600,data\images\0386_deoxys.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png
387,387,모부기,turtwig,generation-iv,0,0,grass,풀,0.4,10.2,55,68,64,45,55,31,318,data\images\0387_turtwig.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png
388,388,수풀부기,grotle,generation-iv,0,0,grass,풀,1.1,97.0,75,89,85,55,65,36,405,data\images\0388_grotle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png
389,389,토대부기,torterra,generation-iv,0,0,grass|ground,풀|땅,2.2,310.0,95,109,105,75,85,56,525,data\images\0389_torterra.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png
390,390,불꽃숭이,chimchar,generation-iv,0,0,fire,불꽃,0.5,6.2,44,58,44,58,44,61,309,data\images\0390_chimchar.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png
391,391,파이숭이,monferno,generation-iv,0,0,fire|fighting,불꽃|격투,0.9,22.0,64,78,52,78,52,81,405,data\images\0391_monferno.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png
392,392,초염몽,infernape,generation-iv,0,0,fire|fighting,불꽃|격투,1.2,55.0,76,104,71,104,71,108,534,data\images\0392_infernape.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png
393,393,팽도리,piplup,generation-iv,0,0,water,물,0.4,5.2,53,51,53,61,56,40,314,data\images\0393_piplup.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png
394,394,팽태자,prinplup,generation-iv,0,0,water,물,0.8,23.0,64,66,68,81,76,50,405,data\images\0394_prinplup.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png
395,395,엠페르트,empoleon,generation-iv,0,0,water|steel,물|강철,1.7,84.5,84,86,88,111,101,60,530,data\images\0395_empoleon.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png
396,396,찌르꼬,starly,generation-iv,0,0,normal|flying,노말|비행,0.3,2.0,40,55,30,30,30,60,245,data\images\0396_starly.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png
397,397,찌르버드,staravia,generation-iv,0,0,normal|flying,노말|비행,0.6,15.5,55,75,50,40,40,80,340,data\images\0397_staravia.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png
398,398,찌르호크,staraptor,generation-iv,0,0,normal|flying,노말|비행,1.2,24.9,85,120,70,50,60,100,485,data\images\0398_staraptor.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png
399,399,비버니,bidoof,generation-iv,0,0,normal,노말,0.5,20.0,59,45,40,35,40,31,250,data\images\0399_bidoof.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png
400,400,비버통,bibarel,generation-iv,0,0,normal|water,노말|물,1.0,31.5,79,85,60,55,60,71,410,data\images\0400_bibarel.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png
401,401,귀뚤뚜기,kricketot,generation-iv,0,0,bug,벌레,0.3,2.2,37,25,41,25,41,25,194,data\images\0401_kricketot.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png
402,402,귀뚤톡크,kricketune,generation-iv,0,0,bug,벌레,1.0,25.5,77,85,51,55,51,65,384,data\images\0402_kricketune.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png
403,403,꼬링크,shinx,generation-iv,0,0,electric,전기,0.5,9.5,45,65,34,40,34,45,263,data\images\0403_shinx.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png
404,404,럭시오,luxio,generation-iv,0,0,electric,전기,0.9,30.5,60,85,49,60,49,60,363,data\images\0404_luxio.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png
405,405,렌트라,luxray,generation-iv,0,0,electric,전기,1.4,42.0,80,120,79,95,79,70,523,data\images\0405_luxray.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png
406,406,꼬몽울,budew,generation-iv,0,0,grass|poison,풀|독,0.2,1.2,40,30,35,50,70,55,280,data\images\0406_budew.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png
407,407,로즈레이드,roserade,generation-iv,0,0,grass|poison,풀|독,0.9,14.5,60,70,65,125,105,90,515,data\images\0407_roserade.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png
